	mFMI	AUROC
88	0.8104909199889483	0.7573302469135803
89	0.7985182598008245	0.7791919191919192
90	0.9415163901820508	0.8846551724137931
91	0.9646209802401533	0.9332054412277642
92	0.9272441356438531	0.867798353909465
93	0.9825403404011129	0.9662698412698413
94	0.9224137931034483	0.9110082304526749
95	0.6896551724137931	0.7288586635127143
96	0.6308945360695997	0.7272139625080802
97	0.7672413793103448	0.719017094017094
98	0.6399145732057419	0.6926308985132514
99	0.9554771375740279	0.863369076444137
100	0.9508569171385068	0.8626373626373627
101	0.7672413793103448	0.7517857142857143
102	0.6487002034051398	0.7175177763413058
103	0.8718639918547052	0.7915497896213184
104	0.47521217066808713	0.7592233009708738
105	0.6216202640565427	0.7162249515190692
106	0.4114476039772229	0.6320754716981132
107	0.7406180021157881	0.7261160714285715
108	0.94620357557123	0.8820089439284485
109	0.8665602500303851	0.7592329545454546
110	0.9224137931034483	0.862482853223594
111	0.8874871544606615	0.8283660589060309
112	0.9175455637822754	0.7889576883384932
113	0.9320374624286522	0.8865041208791209
114	0.6572688039189876	0.7093435836782969
115	0.4114476039772229	
116	0.8448275862068966	0.765625
117	0.6738145147397799	0.7659090909090909
118	0.6572688039189876	0.6817204301075268
119	0.8558004815248762	0.79041248606466
120	0.7406180021157881	0.7681927710843374
121	0.8163728122965275	0.7823874755381605
122	0.4568965517241379	0.6634615384615384
123	0.8926030857997859	0.7893462469733656
124	0.9869469637668157	0.9512987012987013
125	0.7985182598008245	0.7696740858505564
126	0.7122717551651951	0.7549397590361446
127	0.9415163901820508	0.8885416666666667
128	0.6216202640565427	0.6227203647416413
129	0.9554771375740279	0.94375
130	0.94620357557123	0.886896551724138
131	0.9367946116107936	0.8381344307270233
132	0.6120689655172413	0.7006079027355623
133	0.8392571471765481	0.7571534745447789
134	0.8612062323995845	0.8507936507936508
135	0.8221882361421924	0.7394736842105263
136	0.7924223955433691	0.8225740131578947
137	0.6973377208821988	0.7917547568710359
138	0.9956762688792451	0.9875
139	0.5704906425537912	0.7769097222222222
140	0.4568965517241379	0.7115384615384616
141	0.8448275862068966	0.7761278195488722
142	0.4917707559055914	0.5480769230769231
143	0.3017241379310345	
144	0.8163728122965275	0.8045955882352941
145	0.9126385419491923	0.8451114922813037
146	0.7122717551651951	0.7640712945590995
147	0.733705855736812	0.788433734939759
148	0.9027043123425302	0.8321293429652563
149	0.6487002034051398	0.8206521739130435
150	0.5814651851653094	0.72875
151	0.7406180021157881	0.7048468221307728
152	0.9076917851996542	0.8155906593406593
153	0.7474229639555368	0.7428571428571429
154	0.9367946116107936	0.8631217838765008
155	0.8448275862068966	0.7907894736842105
156	0.4114476039772229	0.6542056074766356
157	0.9027043123425302	0.8427197802197802
158	0.5920251420772886	0.6498316498316499
159	0.5470732667372018	0.5684624017957352
160	0.8976751011277369	0.8430531732418525
161	0.5344827586206896	0.64625
162	0.5069979465481148	0.6143790849673203
163	0.5814651851653094	0.6326148078725398
164	0.665635705503542	0.8314814814814815
165	0.9646209802401533	0.9114056505057552
166	0.8221882361421924	0.7710262345679012
167	0.8279393952424777	0.804910544347164
168	0.7541255780483422	0.6815476190476191
169	0.6818173738801483	0.6496989600437877
170	0.6973377208821988	0.7243657505285412
171	0.4917707559055914	0.654368932038835
172	0.8823261462235427	0.8160493827160493
173	0.6973377208821988	0.6789772727272727
174	0.8874871544606615	0.8617241379310345
175	0.3793103448275862	
176	0.5470732667372018	0.70375
177	0.8503414681619764	0.7792486583184257
178	0.6738145147397799	0.728125
179	0.6572688039189876	0.6996913580246913
180	0.8976751011277369	0.8515625
181	0.9508569171385068	0.9197767701430066
182	0.7985182598008245	0.7667318982387475
183	0.94620357557123	0.8755172413793103
184	0.9956762688792451	0.9690571532580997
185	0.7266812946160772	0.7177579365079365
186	0.7672413793103448	0.7959406372762985
187	0.9367946116107936	0.8806329549363605
188	0.6308945360695997	0.7051671732522796
189	0.7195386488294011	0.6892361111111112
190	0.47521217066808713	0.6802884615384616
191	0.9600649342081649	0.9062608094085092
192	0.4568965517241379	0.7151442307692308
193	0.8392571471765481	0.7502730251183108
194	0.7672413793103448	0.7068376068376068
195	0.7541255780483422	0.7617521367521367
196	0.8392571471765481	0.7702020202020202
197	0.8221882361421924	0.7639921722113503
198	0.7195386488294011	0.7771715408118726
199	0.6572688039189876	0.7847427557658191
200	0.9646209802401533	0.9111111111111111
201	0.7541255780483422	0.69387288523091
202	0.9272441356438531	0.827958833619211
203	0.6022142251367824	0.7750702905342081
204	1.0	0.9875
205	0.8558004815248762	0.8091234347048301
206	0.5470732667372018	0.69375
207	0.9956762688792451	0.9690571532580997
208	0.6738145147397799	0.7154320987654321
209	0.5704906425537912	0.7300843486410497
210	0.8503414681619764	0.7511029411764706
211	0.4114476039772229	0.8537735849056604
212	0.94620357557123	0.8863793103448276
213	0.7195386488294011	0.7512400793650793
214	0.8279393952424777	0.8366778149386845
215	0.8336283741690464	0.8301783764106297
216	0.7474229639555368	0.7556626506024097
217	0.9781050084804493	0.9167548500881835
218	0.733705855736812	0.7041609510745312
219	0.7122717551651951	0.7544578313253012
220	0.9272441356438531	0.8205831903945111
221	1.0	0.9875
222	0.5069979465481148	0.7099673202614378
223	0.43610739024241285	0.7714285714285715
224	0.9736403994879266	0.9541446208112875
225	0.7736626101093447	0.7362253289473684
226	0.47521217066808713	0.6298076923076923
227	0.8336283741690464	0.756985294117647
228	1.0	0.9875
229	0.5704906425537912	0.6469387755102041
230	0.9224137931034483	0.8483704974271011
231	0.6308945360695997	0.7204301075268817
232	0.6818173738801483	0.7758522727272728
233	0.6572688039189876	0.7232954545454545
234	0.9869469637668157	0.9300426136363636
235	0.8612062323995845	0.7461397058823529
236	0.9554771375740279	0.896551724137931
237	0.9126385419491923	0.8542239010989011
238	0.786249844703324	0.7549682034976153
239	0.9508569171385068	0.870657034743722
240	0.733705855736812	0.6838874680306906
241	0.9027043123425302	0.870141038871689
242	0.8221882361421924	0.7460052025269417
243	0.4568965517241379	0.7067307692307692
244	0.9320374624286522	0.8715659340659341
245	0.6120689655172413	0.5954861111111112
246	0.8874871544606615	0.807936507936508
247	0.6216202640565427	0.7863167760074976
248	0.9027043123425302	0.890608875128999
249	0.5704906425537912	0.63375
250	0.7985182598008245	0.7457925636007827
251	0.5470732667372018	0.655
252	0.5704906425537912	0.6817538896746818
253	0.665635705503542	0.7060910703725607
254	0.7406180021157881	0.7367864693446089
255	0.7266812946160772	0.7831325301204819
256	0.9272441356438531	0.8524871355060034
257	0.665635705503542	0.725284090909091
258	0.8221882361421924	0.7851161020175105
259	0.665635705503542	0.7063867534003548
260	0.4114476039772229	0.7735849056603774
261	0.9272441356438531	0.8898799313893654
262	0.6399145732057419	0.702650290885585
263	0.8448275862068966	0.8184210526315789
264	0.8926030857997859	0.8308543756485645
265	0.6896551724137931	0.6940339354132458
266	0.9554771375740279	0.9496527777777778
267	0.6308945360695997	0.7534050179211469
268	0.9175455637822754	0.8559409340659341
269	0.7266812946160772	0.674249530956848
270	0.94620357557123	0.9109047127622979
271	0.5069979465481148	0.6699346405228759
272	0.7474229639555368	0.7631332082551595
273	0.8336283741690464	0.7758487654320988
274	0.9869469637668157	0.972943722943723
275	0.5211710700234113	0.5575
276	0.9320374624286522	0.9072041166380789
277	0.559048475113781	0.7377551020408164
278	0.8926030857997859	0.8209961950882048
279	1.0	0.9875
280	0.8104909199889483	0.7121330724070449
281	0.7195386488294011	0.7926339285714286
282	0.9508569171385068	0.9333798395535403
283	0.94620357557123	0.9098727210182318
284	1.0	0.9875
285	0.9691459258912383	0.9396914446002805
286	0.6973377208821988	0.6977272727272728
287	0.7048738948651697	0.667774936061381
288	0.7406180021157881	0.8017094017094017
289	0.779997638161386	0.7168803418803419
290	0.6738145147397799	0.6664695446481372
291	0.7924223955433691	0.786389802631579
292	0.7406180021157881	0.723132530120482
293	0.5344827586206896	0.605
294	0.7924223955433691	0.6965811965811965
295	0.9224137931034483	0.8636675824175825
296	0.7607303279991081	0.7166940789473684
297	0.9272441356438531	0.8945111492281304
298	0.9554771375740279	0.9040124524386026
299	0.6738145147397799	0.6841032608695652
300	0.6120689655172413	0.6810035842293907
301	0.5069979465481148	0.7595473833097596
302	0.8045402266006099	0.8064646464646464
303	0.6308945360695997	0.5854251012145749
304	0.94620357557123	0.9082758620689655
305	0.8926030857997859	0.8072898500174398
306	0.779997638161386	0.7712328767123288
307	0.7266812946160772	0.781972937581842
308	0.4917707559055914	0.674757281553398
309	0.9175455637822754	0.8665523156089194
310	0.9646209802401533	0.9095468695952957
311	0.8665602500303851	0.7612201963534362
312	0.3793103448275862	0.8504672897196262
313	0.8163728122965275	0.7556390977443609
314	0.9272441356438531	0.8349914236706689
315	0.9646209802401533	0.9003472222222222
316	0.6896551724137931	0.7069238900634249
317	0.7607303279991081	0.7490178961152335
318	0.6120689655172413	0.760573476702509
319	0.9869469637668157	0.9693362193362194
320	0.94620357557123	0.8675862068965517
321	0.5920251420772886	0.7510121457489879
322	0.3793103448275862	0.6728971962616823
323	0.43610739024241285	0.8504672897196262
324	0.7266812946160772	0.7036144578313253
325	0.7122717551651951	0.7096622889305816
326	0.8665602500303851	0.7876928471248247
327	0.5344827586206896	0.6427184466019418
328	0.7266812946160772	0.7645176040237769
329	0.7985182598008245	0.8185858585858585
330	0.6399145732057419	0.7744565217391304
331	0.8926030857997859	0.8677330581355349
332	0.6120689655172413	0.6382978723404256
333	0.6738145147397799	0.7448863636363636
334	0.7266812946160772	0.7392857142857143
335	0.7607303279991081	0.6589861751152073
336	0.7474229639555368	0.7375400091449474
337	0.9956762688792451	0.9690571532580997
338	0.9600649342081649	0.8971049877921172
339	0.47521217066808713	0.6058252427184466
340	0.7541255780483422	0.7551282051282051
341	0.9508569171385068	0.8491379310344828
342	0.9956762688792451	0.9875
343	0.9600649342081649	0.8979166666666667
344	1.0	0.9875
345	0.9076917851996542	0.8408620689655173
346	0.559048475113781	0.5903061224489796
347	0.5704906425537912	0.7094657919400187
348	0.559048475113781	0.7024367385192127
349	0.8503414681619764	0.8407871198568873
350	0.6308945360695997	0.7139784946236559
351	0.8336283741690464	0.8091911764705882
352	0.94620357557123	0.9041379310344828
353	0.9825403404011129	0.9696969696969697
354	0.4114476039772229	0.5896226415094339
355	0.9320374624286522	0.8401920438957475
356	0.665635705503542	0.7300413956238911
357	0.7122717551651951	0.7609638554216868
358	0.779997638161386	0.7448484848484849
359	0.786249844703324	0.7273972602739727
360	0.8665602500303851	0.8152958152958153
361	0.4917707559055914	0.6519607843137255
362	0.6896551724137931	0.6425834701696771
363	0.7266812946160772	0.7347560975609756
364	0.3017241379310345	
365	0.6216202640565427	0.6617283950617283
366	0.6120689655172413	0.6167534722222222
367	0.8558004815248762	0.8488970588235294
368	0.7474229639555368	0.7341772151898734
369	0.665635705503542	0.6782968657599053
370	0.94620357557123	0.9004127966976264
371	0.559048475113781	0.71375
372	0.9272441356438531	0.8518010291595197
373	0.7541255780483422	0.7466171977302488
374	0.786249844703324	0.7153330540427314
375	0.8771188481367326	0.8359046283309958
376	0.8045402266006099	0.7621527777777778
377	0.7474229639555368	0.7638317329675355
378	0.7122717551651951	0.7544578313253012
379	0.9508569171385068	0.9159460394327222
380	0.9913254289296578	0.9690571532580997
381	0.6973377208821988	0.6956759715380405
382	0.5920251420772886	0.6111111111111112
383	0.7048738948651697	0.7048097251585623
384	0.43610739024241285	0.410377358490566
385	0.6487002034051398	0.6809954751131222
386	0.6120689655172413	0.7234042553191489
387	0.6818173738801483	0.7629994526546251
388	0.9781050084804493	0.9245149911816578
389	0.6399145732057419	0.7743161094224924
390	0.9175455637822754	0.8728987993138937
391	0.8279393952424777	0.7859022556390978
392	0.8392571471765481	0.7651983982526392
393	0.779997638161386	0.7721518987341772
394	0.6308945360695997	0.5838994565217391
395	0.9736403994879266	0.9197054698457223
396	0.7048738948651697	0.7662404092071611
397	0.7195386488294011	0.7580722891566265
398	0.8718639918547052	0.7970017636684303
399	0.7736626101093447	0.7337582236842105
400	0.9781050084804493	0.9683948863636364
401	0.5470732667372018	0.6678571428571429
402	0.7541255780483422	0.7323660714285714
403	0.8163728122965275	0.7168338907469343
404	0.8558004815248762	0.8245091164095372
405	0.8336283741690464	0.718421052631579
406	1.0	0.9875
407	0.5344827586206896	0.6879910213243546
408	0.8771188481367326	0.7987443320544123
409	0.8392571471765481	0.7957772115034583
410	0.7195386488294011	0.752289156626506
411	0.4114476039772229	0.5330188679245282
412	0.6572688039189876	0.7170516304347826
413	0.7195386488294011	0.7640712945590995
414	0.9224137931034483	0.8397941680960549
415	0.9076917851996542	0.826281389748882
416	0.6896551724137931	0.7013888888888888
417	0.9600649342081649	0.9204743634461109
418	0.6120689655172413	0.7537993920972644
419	0.5344827586206896	0.545625
420	0.7736626101093447	0.8061266447368421
421	0.7266812946160772	0.6860240963855422
422	0.5069979465481148	0.7456310679611651
423	0.5920251420772886	0.7144097222222222
424	0.9646209802401533	0.890625
425	0.7406180021157881	0.7421124828532236
426	0.5920251420772886	0.7938144329896908
427	0.6487002034051398	0.712962962962963
428	0.8221882361421924	0.7342105263157894
429	0.779997638161386	0.7450775031420193
430	0.4114476039772229	0.8537735849056604
431	0.5920251420772886	0.77625
432	0.7924223955433691	0.8042527821939587
433	0.4114476039772229	0.514018691588785
434	0.9126385419491923	0.8610634648370498
435	0.9415163901820508	0.9107638888888889
436	0.7924223955433691	0.7660108024691358
437	0.8976751011277369	0.8372893016855865
438	0.7048738948651697	0.7428915662650603
439	0.5069979465481148	0.7156862745098039
440	0.6572688039189876	0.6605558840922532
441	0.5814651851653094	0.731958762886598
442	1.0	0.9875
443	0.8771188481367326	0.7917251051893408
444	0.8392571471765481	0.7765151515151515
445	0.7541255780483422	0.7821294559099436
446	0.8392571471765481	0.8443756825627957
447	0.9600649342081649	0.9158485273492286
448	0.786249844703324	0.7403131115459882
449	1.0	0.9875
450	0.8503414681619764	0.7463235294117647
451	0.5920251420772886	0.7484802431610942
452	0.9646209802401533	0.9345486111111111
453	0.6487002034051398	0.7530704589528119
454	0.9272441356438531	0.8518010291595197
455	0.6896551724137931	0.6917613636363636
456	0.9272441356438531	0.8706689536878216
457	0.7541255780483422	0.7979048450458315
458	0.8503414681619764	0.8416305916305916
459	0.6487002034051398	0.8148777173913043
460	0.6738145147397799	0.7566528681253696
461	0.8612062323995845	0.7579900568181819
462	0.5920251420772886	0.6918402777777778
463	0.7048738948651697	0.8134920634920635
464	0.8163728122965275	0.7554244385230301
465	0.8874871544606615	0.8658876874782002
466	0.9126385419491923	0.8762019230769231
467	1.0	0.9875
468	0.5344827586206896	0.7598039215686274
469	0.7406180021157881	0.6074698795180723
470	0.8976751011277369	0.8496527777777778
471	0.6120689655172413	0.7157894736842105
472	0.6487002034051398	0.7058641975308642
473	0.6216202640565427	0.7020408163265306
474	0.8503414681619764	0.8354779411764706
475	0.9913254289296578	0.9819624819624819
476	0.5344827586206896	0.6485148514851485
477	0.8279393952424777	0.7428625808907499
478	0.9736403994879266	0.9213403880070546
479	0.9554771375740279	0.9319444444444445
480	0.7672413793103448	0.7701010101010101
481	0.559048475113781	0.7283950617283951
482	0.8874871544606615	0.7791023842917251
483	0.7985182598008245	0.7634343434343435
484	0.5470732667372018	0.6425364758698092
485	0.3793103448275862	0.8504672897196262
486	0.7266812946160772	0.7476547842401501
487	0.7736626101093447	0.7473816506074571
488	0.3017241379310345	
489	0.9869469637668157	0.9621212121212122
490	0.6896551724137931	0.7522727272727272
491	0.9691459258912383	0.9019881409138473
492	0.6818173738801483	0.718214074512123
493	0.7474229639555368	0.7645176040237769
494	0.6738145147397799	0.7285629804849202
495	0.6022142251367824	0.6752577319587629
496	0.4114476039772229	0.8537735849056604
497	0.7736626101093447	0.7274747474747475
498	0.8503414681619764	0.8629148629148629
499	0.8612062323995845	0.7959558823529411
500	0.733705855736812	0.7356941838649156
501	0.3017241379310345	
502	0.8163728122965275	0.7507518796992481
503	0.8045402266006099	0.7098765432098766
504	0.6308945360695997	0.6179211469534049
505	0.6308945360695997	0.7689969604863222
506	0.3017241379310345	
507	0.3793103448275862	
508	0.9027043123425302	0.8782249742002064
509	0.9825403404011129	0.9495527728085867
510	0.9367946116107936	0.8575862068965517
511	0.559048475113781	0.6725601131541725
512	0.6216202640565427	0.8060728744939272
513	0.9869469637668157	0.9570661896243292
514	0.665635705503542	0.663217031342401
515	0.7541255780483422	0.7256410256410256
516	0.6399145732057419	0.7537993920972644
517	0.665635705503542	0.7049382716049383
518	0.7672413793103448	0.7941291585127201
519	0.8718639918547052	0.8183730715287517
520	0.779997638161386	0.755139802631579
521	0.8448275862068966	0.8001443001443002
522	0.9367946116107936	0.8849587912087912
523	0.6973377208821988	0.7182875264270613
524	0.5920251420772886	0.7311740890688259
525	0.9272441356438531	0.8791208791208791
526	0.5211710700234113	0.6519607843137255
527	0.9825403404011129	0.93359375
528	0.559048475113781	0.6642857142857144
529	0.8874871544606615	0.8440972222222223
530	0.6022142251367824	0.6766717325227963
531	0.8448275862068966	0.8301746562616128
532	0.3017241379310345	
533	0.6022142251367824	0.7563261480787253
534	0.4568965517241379	0.8640776699029127
535	0.6022142251367824	0.7870967741935484
536	0.9781050084804493	0.9597495527728086
537	0.6216202640565427	0.6777777777777778
538	0.5344827586206896	0.5996732026143791
539	0.9027043123425302	0.8277412659979246
540	0.8976751011277369	0.8524251805985552
541	0.7607303279991081	0.7431988742964353
542	0.9508569171385068	0.8944444444444445
543	0.8718639918547052	0.8807115451691664
544	0.6022142251367824	0.6223055295220243
545	0.9126385419491923	0.8353365384615384
546	0.94620357557123	0.8773649810801514
547	0.8976751011277369	0.8459010722933241
548	0.8279393952424777	0.744212962962963
549	0.6308945360695997	0.7562724014336918
550	0.9825403404011129	0.96484375
551	0.6818173738801483	0.7454169130691899
552	0.8771188481367326	0.8015427769985974
553	0.7985182598008245	0.8125244618395303
554	0.5704906425537912	0.7551020408163265
555	0.5920251420772886	0.7630208333333334
556	0.779997638161386	0.7704689984101749
557	0.9415163901820508	0.9067651098901099
558	0.8336283741690464	0.7246376811594203
559	0.6973377208821988	0.7523262178434592
560	0.9956762688792451	0.9690571532580997
561	0.9367946116107936	0.9028159340659341
562	0.7048738948651697	0.7143222506393863
563	0.8221882361421924	0.74229158736201
564	0.8448275862068966	0.7729323308270677
565	0.8279393952424777	0.7220364176885916
566	0.43610739024241285	0.6222222222222222
567	0.6973377208821988	0.7214587737843552
568	0.779997638161386	0.8223091976516634
569	0.9956762688792451	0.9690571532580997
570	0.9913254289296578	0.9725829725829725
571	0.6896551724137931	0.7071702244116037
572	0.786249844703324	0.7741682974559687
573	0.7541255780483422	0.7173076923076923
574	0.9869469637668157	0.9339488636363636
575	0.9175455637822754	0.8258928571428572
576	0.6120689655172413	0.5951265229615745
577	0.8336283741690464	0.8157894736842105
578	0.3017241379310345	
579	0.8221882361421924	0.7386188271604939
580	0.8279393952424777	0.8084355258268302
581	0.6216202640565427	0.7076923076923076
582	0.6216202640565427	0.7272036474164134
583	0.6973377208821988	0.7624096385542168
584	0.6818173738801483	0.6522198731501057
585	0.9224137931034483	0.9026442307692307
586	0.9126385419491923	0.907967032967033
587	0.7266812946160772	0.798311444652908
588	0.4114476039772229	0.5943396226415094
589	0.7122717551651951	0.6973180076628352
590	0.9320374624286522	0.9015437392795883
591	0.9646209802401533	0.9361702127659575
592	0.43610739024241285	0.6793650793650794
593	0.733705855736812	0.7426506024096385
594	0.43610739024241285	0.7238095238095238
595	0.786249844703324	0.7098569157392687
596	0.9781050084804493	0.9445438282647585
597	0.6487002034051398	0.7703804347826086
598	0.5211710700234113	0.6813725490196079
599	0.9913254289296578	0.9799781579905351
600	0.8045402266006099	0.7339891975308642
601	0.9224137931034483	0.8584905660377359
602	0.7924223955433691	0.7201565557729941
603	0.7474229639555368	0.7612065354000838
604	0.8612062323995845	0.8688672438672439
605	0.9913254289296578	0.9693362193362194
606	0.6896551724137931	0.7315010570824525
607	0.5344827586206896	0.7025813692480359
608	0.7924223955433691	0.7772257551669316
609	0.779997638161386	0.7404692082111437
610	0.5470732667372018	0.5566778900112234
611	0.8448275862068966	0.7468045112781955
612	0.5704906425537912	0.731958762886598
613	0.8665602500303851	0.8322230014025245
614	1.0	0.9875
615	0.6973377208821988	0.6571022727272727
616	0.43610739024241285	0.8100961538461539
617	0.9175455637822754	0.8368818681318682
618	0.5470732667372018	0.760625
619	0.6973377208821988	0.740153452685422
620	0.6487002034051398	0.7068519715578538
621	0.5211710700234113	0.7524752475247525
622	0.8718639918547052	0.8050426136363636
623	0.7985182598008245	0.7243441358024691
624	0.8448275862068966	0.7974955277280859
625	0.3017241379310345	
626	0.8718639918547052	0.8211691456243515
627	0.6973377208821988	0.6963855421686747
628	0.5814651851653094	0.7591377694470478
629	0.7195386488294011	0.6711309523809523
630	0.8336283741690464	0.7543290043290043
631	0.94620357557123	0.8927706675890695
632	0.7924223955433691	0.8033268101761253
633	0.9646209802401533	0.8979166666666667
634	0.8771188481367326	0.8161841646320196
635	0.3017241379310345	
636	0.94620357557123	0.8703448275862069
637	0.8612062323995845	0.7395348837209302
638	0.9175455637822754	0.8398008241758241
639	0.7985182598008245	0.7418181818181818
640	0.6308945360695997	0.6598566308243727
641	0.3017241379310345	
642	0.6022142251367824	0.6779513888888888
643	0.8221882361421924	0.78703007518797
644	1.0	0.9875
645	0.9600649342081649	0.8794534763057765
646	0.6399145732057419	0.7433471318746304
647	0.9736403994879266	0.9410511363636364
648	0.559048475113781	0.8175
649	0.8448275862068966	0.7772556390977443
650	0.9554771375740279	0.8977862331373228
651	0.559048475113781	0.771043771043771
652	0.786249844703324	0.7458585858585858
653	0.8221882361421924	0.7638424377554812
654	0.9126385419491923	0.8327615780445969
655	0.5211710700234113	0.7745098039215687
656	0.4568965517241379	0.5769230769230769
657	0.9736403994879266	0.9200561009817672
658	0.9175455637822754	0.8527691778465772
659	0.6120689655172413	0.7282986111111112
660	0.9076917851996542	0.8526785714285714
661	0.6120689655172413	0.7526881720430108
662	0.665635705503542	0.7172839506172839
663	0.6120689655172413	0.7651821862348178
664	0.9076917851996542	0.834478021978022
665	0.9869469637668157	0.9651162790697675
666	0.8045402266006099	0.787758346581876
667	0.7985182598008245	0.8064646464646464
668	0.9126385419491923	0.8656896551724138
669	0.6120689655172413	0.6258680555555556
670	0.9913254289296578	0.9711399711399712
671	0.665635705503542	0.7420454545454546
672	0.9175455637822754	0.8137019230769231
673	0.94620357557123	0.8861369109047128
674	0.8336283741690464	0.7920955882352941
675	0.9076917851996542	0.8828689370485037
676	0.9508569171385068	0.9112068965517242
677	0.5069979465481148	0.7483660130718954
678	0.94620357557123	0.8961128310973512
679	0.6738145147397799	0.7235363690124187
680	0.8612062323995845	0.7641062977793958
681	0.6216202640565427	0.697165991902834
682	0.9126385419491923	0.8264150943396227
683	0.9825403404011129	0.9176136363636364
684	0.8221882361421924	0.7752093192573717
685	0.8045402266006099	0.7323308270676692
686	0.9367946116107936	0.8734546703296704
687	0.559048475113781	0.6816326530612244
688	0.4114476039772229	0.5141509433962264
689	0.6818173738801483	0.6914772727272727
690	0.8823261462235427	0.826996860830136
691	0.7541255780483422	0.757311217808817
692	0.94620357557123	0.8386652906776746
693	0.779997638161386	0.6969395866454691
694	0.8336283741690464	0.7848383500557414
695	0.7474229639555368	0.7194787379972565
696	0.6818173738801483	0.7713068181818181
697	0.9320374624286522	0.8624137931034483
698	0.8104909199889483	0.7518503289473684
699	0.6738145147397799	0.696186166774402
700	0.9781050084804493	0.9318181818181819
701	0.5211710700234113	0.5898161244695899
702	0.7406180021157881	0.7809568480300187
703	0.6216202640565427	0.6616487455197133
704	0.8279393952424777	0.7852202402621041
705	0.8392571471765481	0.810479375696767
706	0.9175455637822754	0.8298275862068966
707	0.9825403404011129	0.9652951699463327
708	0.6216202640565427	0.7720430107526881
709	0.9175455637822754	0.803233574131407
710	0.8665602500303851	0.7769886363636364
711	0.8448275862068966	0.7479068074262832
712	0.9320374624286522	0.8727272727272728
713	0.8874871544606615	0.8239583333333333
714	0.9956762688792451	0.9875
715	0.5704906425537912	0.6541705716963448
716	0.4917707559055914	0.6797385620915033
717	0.7266812946160772	0.7066135084427767
718	0.5470732667372018	0.7482319660537482
719	0.7541255780483422	0.7737349397590362
720	0.7541255780483422	0.7386831275720165
