	FPR	TPR
0	0.0	0.0
1	0.0	8.08996035919424e-05
2	0.00011222085063404781	8.08996035919424e-05
3	0.00011222085063404781	0.0001617992071838848
4	0.00011222085063404781	0.00024269881077582719
5	0.00011222085063404781	0.0003235984143677696
6	0.00022444170126809562	0.0003235984143677696
7	0.00022444170126809562	0.000404498017959712
8	0.00022444170126809562	0.00048539762155165437
9	0.00022444170126809562	0.0005662972251435968
10	0.0003366625519021434	0.0005662972251435968
11	0.0003366625519021434	0.0006471968287355392
12	0.0003366625519021434	0.0007280964323274816
13	0.0003366625519021434	0.000808996035919424
14	0.0003366625519021434	0.0008898956395113664
15	0.0003366625519021434	0.0009707952431033087
16	0.00044888340253619125	0.0009707952431033087
17	0.000561104253170239	0.0009707952431033087
18	0.0006733251038042868	0.0009707952431033087
19	0.0006733251038042868	0.0010516948466952512
20	0.0006733251038042868	0.0011325944502871936
21	0.0006733251038042868	0.001213494053879136
22	0.0006733251038042868	0.0012943936574710785
23	0.0007855459544383347	0.0012943936574710785
24	0.0008977668050723825	0.0012943936574710785
25	0.0008977668050723825	0.001375293261063021
26	0.0010099876557064303	0.001375293261063021
27	0.0010099876557064303	0.0014561928646549631
28	0.001122208506340478	0.0014561928646549631
29	0.001122208506340478	0.0015370924682469055
30	0.001122208506340478	0.001617992071838848
31	0.001122208506340478	0.0016988916754307904
32	0.0012344293569745259	0.0016988916754307904
33	0.0012344293569745259	0.0017797912790227328
34	0.0012344293569745259	0.0018606908826146753
35	0.0013466502076085736	0.0018606908826146753
36	0.0013466502076085736	0.0019415904862066175
37	0.0014588710582426215	0.0019415904862066175
38	0.0015710919088766694	0.0019415904862066175
39	0.0015710919088766694	0.00202249008979856
40	0.0015710919088766694	0.0021033896933905023
41	0.0015710919088766694	0.002184289296982445
42	0.0015710919088766694	0.002265188900574387
43	0.0015710919088766694	0.0023460885041663294
44	0.0015710919088766694	0.002426988107758272
45	0.0015710919088766694	0.0025078877113502143
46	0.0015710919088766694	0.002588787314942157
47	0.0015710919088766694	0.002669686918534099
48	0.0015710919088766694	0.002750586522126042
49	0.001683312759510717	0.002750586522126042
50	0.001683312759510717	0.002831486125717984
51	0.001683312759510717	0.0029123857293099262
52	0.001795533610144765	0.0029123857293099262
