	FPR	TPR
0	0.0	0.0
1	0.00040766408479412964	0.0
2	0.0008153281695882593	0.0
3	0.0012229922543823889	0.0
4	0.0012229922543823889	0.0005555555555555556
5	0.0016306563391765185	0.0005555555555555556
6	0.0020383204239706482	0.0005555555555555556
7	0.0024459845087647777	0.0005555555555555556
8	0.0028536485935589076	0.0005555555555555556
9	0.003261312678353037	0.0005555555555555556
10	0.0036689767631471666	0.0005555555555555556
11	0.0040766408479412965	0.0005555555555555556
12	0.004484304932735426	0.0005555555555555556
13	0.004484304932735426	0.0011111111111111111
14	0.004891969017529555	0.0011111111111111111
15	0.005299633102323685	0.0011111111111111111
16	0.005707297187117815	0.0011111111111111111
17	0.005707297187117815	0.0016666666666666668
18	0.006114961271911945	0.0016666666666666668
19	0.006522625356706074	0.0016666666666666668
20	0.006930289441500204	0.0016666666666666668
21	0.007337953526294333	0.0016666666666666668
22	0.0077456176110884635	0.0016666666666666668
23	0.008153281695882593	0.0016666666666666668
24	0.008560945780676722	0.0016666666666666668
25	0.008968609865470852	0.0016666666666666668
26	0.009376273950264982	0.0016666666666666668
27	0.009376273950264982	0.0022222222222222222
28	0.009376273950264982	0.002777777777777778
29	0.009376273950264982	0.0033333333333333335
30	0.009376273950264982	0.0038888888888888888
31	0.009376273950264982	0.0044444444444444444
32	0.009376273950264982	0.005
33	0.009376273950264982	0.005555555555555556
34	0.009376273950264982	0.006111111111111111
35	0.009376273950264982	0.006666666666666667
36	0.009376273950264982	0.007222222222222222
37	0.009376273950264982	0.0077777777777777776
38	0.009376273950264982	0.008333333333333333
39	0.009376273950264982	0.008888888888888889
40	0.009376273950264982	0.009444444444444445
41	0.009376273950264982	0.01
42	0.009376273950264982	0.010555555555555556
43	0.00978393803505911	0.010555555555555556
44	0.00978393803505911	0.011111111111111112
45	0.00978393803505911	0.011666666666666667
46	0.00978393803505911	0.012222222222222223
47	0.00978393803505911	0.012777777777777779
48	0.00978393803505911	0.013333333333333334
49	0.00978393803505911	0.013888888888888888
50	0.00978393803505911	0.014444444444444444
51	0.00978393803505911	0.015
52	0.00978393803505911	0.015555555555555555
53	0.00978393803505911	0.01611111111111111
54	0.00978393803505911	0.016666666666666666
55	0.00978393803505911	0.017222222222222222
56	0.00978393803505911	0.017777777777777778
57	0.00978393803505911	0.018333333333333333
58	0.00978393803505911	0.01888888888888889
59	0.00978393803505911	0.019444444444444445
60	0.00978393803505911	0.02
61	0.00978393803505911	0.020555555555555556
62	0.00978393803505911	0.021111111111111112
63	0.00978393803505911	0.021666666666666667
64	0.00978393803505911	0.022222222222222223
65	0.010191602119853241	0.022222222222222223
66	0.010191602119853241	0.02277777777777778
67	0.010191602119853241	0.023333333333333334
68	0.010191602119853241	0.02388888888888889
69	0.010191602119853241	0.024444444444444446
70	0.01059926620464737	0.024444444444444446
71	0.01059926620464737	0.025
72	0.01059926620464737	0.025555555555555557
73	0.01059926620464737	0.026111111111111113
74	0.01059926620464737	0.02666666666666667
75	0.01059926620464737	0.02722222222222222
76	0.01059926620464737	0.027777777777777776
77	0.01059926620464737	0.028333333333333332
78	0.01059926620464737	0.028888888888888888
79	0.01059926620464737	0.029444444444444443
80	0.01059926620464737	0.03
81	0.01059926620464737	0.030555555555555555
82	0.01059926620464737	0.03111111111111111
83	0.01059926620464737	0.03166666666666667
84	0.01059926620464737	0.03222222222222222
85	0.01059926620464737	0.03277777777777778
86	0.01059926620464737	0.03333333333333333
87	0.01059926620464737	0.03388888888888889
88	0.01059926620464737	0.034444444444444444
89	0.01059926620464737	0.035
90	0.01059926620464737	0.035555555555555556
91	0.01059926620464737	0.03611111111111111
92	0.01059926620464737	0.03666666666666667
93	0.01059926620464737	0.03722222222222222
94	0.01059926620464737	0.03777777777777778
95	0.01059926620464737	0.03833333333333333
96	0.01059926620464737	0.03888888888888889
97	0.01059926620464737	0.03944444444444444
98	0.01059926620464737	0.04
99	0.0110069302894415	0.04
100	0.0110069302894415	0.04055555555555555
101	0.0110069302894415	0.04111111111111111
102	0.01141459437423563	0.04111111111111111
103	0.01141459437423563	0.041666666666666664
104	0.01141459437423563	0.042222222222222223
105	0.01141459437423563	0.042777777777777776
106	0.01141459437423563	0.043333333333333335
107	0.01141459437423563	0.04388888888888889
108	0.01141459437423563	0.044444444444444446
109	0.01141459437423563	0.045
110	0.01141459437423563	0.04555555555555556
111	0.01141459437423563	0.04611111111111111
112	0.01141459437423563	0.04666666666666667
113	0.01141459437423563	0.04722222222222222
114	0.01141459437423563	0.04777777777777778
115	0.01141459437423563	0.04833333333333333
116	0.01141459437423563	0.04888888888888889
117	0.01141459437423563	0.049444444444444444
118	0.01141459437423563	0.05
119	0.01141459437423563	0.050555555555555555
120	0.01141459437423563	0.051111111111111114
121	0.01141459437423563	0.051666666666666666
122	0.01141459437423563	0.052222222222222225
123	0.01141459437423563	0.05277777777777778
124	0.01141459437423563	0.05333333333333334
125	0.01141459437423563	0.05388888888888889
126	0.01141459437423563	0.05444444444444444
127	0.01141459437423563	0.055
128	0.01141459437423563	0.05555555555555555
129	0.01141459437423563	0.05611111111111111
130	0.01141459437423563	0.056666666666666664
131	0.01141459437423563	0.05722222222222222
132	0.01141459437423563	0.057777777777777775
133	0.011822258459029759	0.057777777777777775
134	0.011822258459029759	0.058333333333333334
135	0.011822258459029759	0.058888888888888886
136	0.011822258459029759	0.059444444444444446
137	0.011822258459029759	0.06
138	0.011822258459029759	0.06055555555555556
139	0.011822258459029759	0.06111111111111111
140	0.011822258459029759	0.06166666666666667
141	0.011822258459029759	0.06222222222222222
