	FPR	TPR
0	0.0	0.0
1	0.0	0.009433962264150943
2	0.0	0.018867924528301886
3	0.0	0.02830188679245283
4	0.0	0.03773584905660377
5	0.0	0.04716981132075472
6	0.02564102564102564	0.04716981132075472
7	0.02564102564102564	0.05660377358490566
8	0.02564102564102564	0.0660377358490566
9	0.02564102564102564	0.07547169811320754
10	0.02564102564102564	0.08490566037735849
11	0.02564102564102564	0.09433962264150944
12	0.02564102564102564	0.10377358490566038
13	0.02564102564102564	0.11320754716981132
14	0.02564102564102564	0.12264150943396226
15	0.02564102564102564	0.1320754716981132
16	0.02564102564102564	0.14150943396226415
17	0.02564102564102564	0.1509433962264151
18	0.05128205128205128	0.1509433962264151
19	0.07692307692307693	0.1509433962264151
20	0.07692307692307693	0.16037735849056603
21	0.07692307692307693	0.16981132075471697
22	0.07692307692307693	0.1792452830188679
23	0.07692307692307693	0.18867924528301888
24	0.07692307692307693	0.19811320754716982
25	0.07692307692307693	0.20754716981132076
26	0.07692307692307693	0.2169811320754717
27	0.07692307692307693	0.22641509433962265
28	0.07692307692307693	0.2358490566037736
29	0.07692307692307693	0.24528301886792453
30	0.10256410256410256	0.24528301886792453
31	0.10256410256410256	0.25471698113207547
32	0.1282051282051282	0.25471698113207547
33	0.1282051282051282	0.2641509433962264
34	0.1282051282051282	0.27358490566037735
35	0.1282051282051282	0.2830188679245283
36	0.1282051282051282	0.29245283018867924
37	0.1282051282051282	0.3018867924528302
38	0.1282051282051282	0.3113207547169811
39	0.1282051282051282	0.32075471698113206
40	0.1282051282051282	0.330188679245283
41	0.1282051282051282	0.33962264150943394
42	0.1282051282051282	0.3490566037735849
43	0.15384615384615385	0.3490566037735849
44	0.15384615384615385	0.3584905660377358
45	0.1794871794871795	0.3584905660377358
46	0.1794871794871795	0.36792452830188677
47	0.1794871794871795	0.37735849056603776
48	0.1794871794871795	0.3867924528301887
49	0.1794871794871795	0.39622641509433965
50	0.1794871794871795	0.4056603773584906
51	0.1794871794871795	0.41509433962264153
52	0.1794871794871795	0.42452830188679247
53	0.1794871794871795	0.4339622641509434
54	0.1794871794871795	0.44339622641509435
55	0.1794871794871795	0.4528301886792453
56	0.20512820512820512	0.4528301886792453
57	0.20512820512820512	0.46226415094339623
58	0.20512820512820512	0.4716981132075472
59	0.20512820512820512	0.4811320754716981
60	0.20512820512820512	0.49056603773584906
61	0.20512820512820512	0.5
62	0.23076923076923078	0.5
63	0.2564102564102564	0.5
64	0.2564102564102564	0.5094339622641509
65	0.2564102564102564	0.5188679245283019
66	0.2564102564102564	0.5283018867924528
67	0.2564102564102564	0.5377358490566038
68	0.2564102564102564	0.5471698113207547
69	0.2564102564102564	0.5566037735849056
70	0.2564102564102564	0.5660377358490566
71	0.2564102564102564	0.5754716981132075
72	0.28205128205128205	0.5754716981132075
73	0.3076923076923077	0.5754716981132075
74	0.3076923076923077	0.5849056603773585
75	0.3076923076923077	0.5943396226415094
76	0.3076923076923077	0.6037735849056604
77	0.3076923076923077	0.6132075471698113
78	0.3076923076923077	0.6226415094339622
79	0.3076923076923077	0.6320754716981132
80	0.3076923076923077	0.6415094339622641
81	0.3076923076923077	0.6509433962264151
82	0.3076923076923077	0.660377358490566
83	0.3076923076923077	0.6698113207547169
84	0.3076923076923077	0.6792452830188679
85	0.3333333333333333	0.6792452830188679
86	0.3333333333333333	0.6886792452830188
87	0.358974358974359	0.6886792452830188
88	0.358974358974359	0.6981132075471698
89	0.38461538461538464	0.6981132075471698
90	0.38461538461538464	0.7075471698113207
91	0.38461538461538464	0.7169811320754716
92	0.38461538461538464	0.7264150943396226
93	0.38461538461538464	0.7358490566037735
94	0.38461538461538464	0.7452830188679245
95	0.38461538461538464	0.7547169811320755
96	0.38461538461538464	0.7641509433962265
97	0.38461538461538464	0.7735849056603774
98	0.41025641025641024	0.7735849056603774
99	0.41025641025641024	0.7830188679245284
100	0.41025641025641024	0.7924528301886793
101	0.41025641025641024	0.8018867924528302
102	0.4358974358974359	0.8018867924528302
103	0.4358974358974359	0.8113207547169812
104	0.4358974358974359	0.8207547169811321
105	0.46153846153846156	0.8207547169811321
106	0.46153846153846156	0.8301886792452831
107	0.46153846153846156	0.839622641509434
108	0.46153846153846156	0.8490566037735849
109	0.46153846153846156	0.8584905660377359
110	0.46153846153846156	0.8679245283018868
111	0.46153846153846156	0.8773584905660378
112	0.46153846153846156	0.8867924528301887
113	0.46153846153846156	0.8962264150943396
114	0.46153846153846156	0.9056603773584906
115	0.46153846153846156	0.9150943396226415
116	0.46153846153846156	0.9245283018867925
117	0.48717948717948717	0.9245283018867925
118	0.48717948717948717	0.9339622641509434
119	0.5128205128205128	0.9339622641509434
120	0.5384615384615384	0.9339622641509434
121	0.5384615384615384	0.9433962264150944
122	0.5641025641025641	0.9433962264150944
123	0.5641025641025641	0.9528301886792453
124	0.5641025641025641	0.9622641509433962
125	0.5897435897435898	0.9622641509433962
126	0.6153846153846154	0.9622641509433962
127	0.6153846153846154	0.9716981132075472
128	0.6410256410256411	0.9716981132075472
129	0.6410256410256411	0.9811320754716981
130	0.6666666666666666	0.9811320754716981
131	0.6923076923076923	0.9811320754716981
132	0.717948717948718	0.9811320754716981
133	0.7435897435897436	0.9811320754716981
134	0.7692307692307693	0.9811320754716981
135	0.7948717948717948	0.9811320754716981
136	0.8205128205128205	0.9811320754716981
137	0.8205128205128205	0.9905660377358491
138	0.8461538461538461	0.9905660377358491
139	0.8461538461538461	1.0
140	0.8717948717948718	1.0
141	0.8974358974358975	1.0
142	0.9230769230769231	1.0
143	0.9487179487179487	1.0
144	0.9743589743589743	1.0
145	1.0	1.0
